Id,Timestamp,Device_id,Latitude,Longitude,Altitude,Anomaly,dt,delta_lat,delta_lon,delta_alt,distance_m,speed_m_s,bearing,acceleration,cumulative_distance
15260,2013-08-25 05:56:57+00:00,2,49.9861258,2.3387375,-257,1,912.0,-0.004349299999994116,0.0011404000000001524,-376.0,490.44415824195613,0.537767717370566,170.43050405233535,0.0003231643020074032,7021114.561010107
15261,2013-08-25 06:12:56+00:00,2,49.9884597,2.3370458,120,1,959.0,0.002333899999996447,-0.0016917000000002957,377.0,286.31692459133893,0.2985577941515526,-24.98676290079545,-0.000249436833387918,7021400.877934699
15262,2013-08-25 06:27:52+00:00,2,49.988482,2.3370537,119,1,896.0,2.229999999769916e-05,7.899999999949614e-06,-1.0,2.5431538388043045,0.002838341337951233,12.831276048527272,-0.00033004403215803723,7021403.421088538
15263,2013-08-25 06:42:48+00:00,2,49.988528,2.3369475,138,1,896.0,4.600000000465343e-05,-0.0001061999999998342,19.0,9.154664311879818,0.010217259276651583,-56.03208823930481,8.235399485156641e-06,7021412.57575285
15264,2013-08-25 06:57:45+00:00,2,49.9884712,2.3369164,114,1,897.0,-5.680000000296559e-05,-3.1100000000172656e-05,-24.0,6.695799027243275,0.0074646588932477985,-160.6062356628392,-3.0686737830588453e-06,7021419.271551877
15265,2013-08-25 07:12:43+00:00,2,50.0266551,2.3554935,136,1,898.0,0.03818389999999994,0.018577100000000346,22.0,4448.569674789648,4.953863780389363,17.356180009140513,0.005508239556231754,7025867.841226667
15266,2013-08-25 07:27:37+00:00,2,50.0266693,2.3590817,137,1,894.0,1.4200000002517754e-05,0.0035881999999998193,1.0,256.32820046063586,0.2867205821707336,89.64568394443185,-0.005220518118812785,7026124.169427128
15267,2013-08-25 07:42:35+00:00,2,50.0284859,2.357341,133,1,898.0,0.0018165999999979476,-0.0017407000000000394,-4.0,237.20089421005162,0.26414353475506863,-31.614858635587222,-2.5141478191163657e-05,7026361.370321337
15268,2013-08-25 07:57:31+00:00,2,50.0286513,2.3577844,134,1,896.0,0.00016540000000020427,0.0004433999999999827,1.0,36.625604155678566,0.04087679035231983,59.85731543515891,-0.00024918163437806783,7026397.995925494
15269,2013-08-25 08:27:24+00:00,2,50.0269461,2.3591719,138,1,1793.0,-0.0017051999999964096,0.001387500000000319,4.0,213.9517372307422,0.1193261222703526,152.40223929084357,4.375311317235514e-05,7026611.947662724
15270,2013-08-25 08:42:38+00:00,2,50.0287634,2.3576861,133,1,914.0,0.0018172999999990225,-0.0014858000000002036,-5.0,228.25180239597827,0.24972844901091715,-27.709230681355074,0.00014267212991309034,7026840.19946512
15271,2013-08-25 08:57:55+00:00,2,50.0294067,2.358645,133,1,917.0,0.0006433000000001243,0.0009589000000000958,0.0,99.03754869494982,0.1080016888712648,43.757546109866645,-0.00015455480931259797,7026939.237013815
15272,2013-08-25 09:12:58+00:00,2,50.0273485,2.3587391,131,1,903.0,-0.002058200000000454,9.410000000009688e-05,-2.0,228.96008845587943,0.253554915233532,178.31763516830262,0.00016118851202908885,7027168.197102271
15273,2013-08-25 09:27:56+00:00,2,50.0295957,2.3578359,116,1,898.0,0.0022471999999993386,-0.0009032000000002149,-15.0,258.0720286500196,0.2873853325724049,-14.477102263968609,3.7673070533266006e-05,7027426.269130921
15274,2013-08-25 09:43:08+00:00,2,50.0295467,2.3585156,128,1,912.0,-4.9000000004184585e-05,0.0006797000000000608,12.0,48.85624748751182,0.053570446806482264,96.40280505446854,-0.0002563759712345643,7027475.1253784085
15275,2013-08-25 09:58:01+00:00,2,50.0285156,2.3585795,129,1,893.0,-0.0010310999999987303,6.389999999978357e-05,1.0,114.74391150986402,0.12849262207151627,177.72016615366508,8.389941239085555e-05,7027589.869289918
15276,2013-08-25 10:12:59+00:00,2,50.0271594,2.3587876,134,1,898.0,-0.0013561999999964769,0.00020810000000004436,5.0,151.5334562710625,0.16874549696109412,174.37020927488336,4.482502771667912e-05,7027741.402746189
15277,2013-08-25 10:27:57+00:00,2,50.0282479,2.3563722,125,1,898.0,0.0010884999999944966,-0.0024153999999998454,-9.0,210.76022653572994,0.23469958411551217,-54.94975086496676,7.344553135235864e-05,7027952.162972725
15278,2013-08-25 10:43:08+00:00,2,50.0292769,2.3470916,125,1,911.0,0.0010290000000026112,-0.009280599999999861,0.0,672.7331139268263,0.7384556684158357,-80.20387560520703,0.0005529704547753276,7028624.896086652
15279,2013-08-25 10:58:01+00:00,2,50.0285963,2.351175,131,1,893.0,-0.0006806000000025847,0.004083399999999848,6.0,301.34201276633775,0.3374490624483065,104.54346301952445,-0.00044905554979566534,7028926.238099418
15280,2013-08-25 11:12:59+00:00,2,50.0289329,2.3576627,129,1,898.0,0.00033660000000423906,0.006487700000000096,-2.0,464.93801438416057,0.517748345639377,85.38012089575224,0.0002007787117940651,7029391.176113802
15281,2013-08-25 11:27:53+00:00,2,50.0284806,2.3583593,129,1,894.0,-0.0004522999999991839,0.0006965999999999362,0.0,70.74917661116905,0.07913778144426067,135.30547600984622,-0.0004906158436186984,7029461.925290413
15282,2013-08-25 11:42:58+00:00,2,50.0284781,2.3585744,138,1,905.0,-2.500000000793534e-06,0.00021510000000013463,9.0,15.367617855515936,0.016980793210514846,91.03640669896427,-6.868175495441527e-05,7029477.292908269
15283,2013-08-25 11:58:32+00:00,2,50.0280685,2.357927,129,1,934.0,-0.00040959999999756747,-0.0006474000000000757,-9.0,64.90789688984441,0.06949453628462998,-134.5627749147599,5.622456431918108e-05,7029542.200805158
15284,2013-08-25 12:14:02+00:00,2,50.0447331,2.3901759,134,1,930.0,0.016664599999998586,0.032248899999999914,5.0,2956.1076977203525,3.178610427656293,51.16996749518262,0.003343135367066304,7032498.308502879
15285,2013-08-25 12:28:58+00:00,2,50.0446948,2.3901296,122,1,896.0,-3.829999999993561e-05,-4.630000000016565e-05,-12.0,5.391479278078624,0.006017275979998464,-142.1767770605317,-0.0035408405710672932,7032503.699982157
15286,2013-08-25 12:43:55+00:00,2,50.0448725,2.3900794,177,1,897.0,0.0001776999999947293,-5.0200000000000244e-05,55.0,20.081868490877582,0.022387813256273783,-10.282596923765249,1.8250320263406154e-05,7032523.781850648
